chapter,verse,texte
13,7,"Μνημονεύετε 3421 {V-PAM-2P} τῶν 3588 {T-GPM} ἡγουμένων 2233 {V-PNP-GPM} ὑμῶν, 4771 {P-2GP} οἵτινες 3748 {R-NPM} ἐλάλησαν 2980 {V-AAI-3P} ὑμῖν 4771 {P-2DP} τὸν 3588 {T-ASM} λόγον 3056 {N-ASM} τοῦ 3588 {T-GSM} θεοῦ· 2316 {N-GSM} ὧν 3739 {R-GPM} ἀναθεωροῦντες 333 {V-PAP-NPM} τὴν 3588 {T-ASF} ἔκβασιν 1545 {N-ASF} τῆς 3588 {T-GSF} ἀναστροφῆς, 391 {N-GSF} μιμεῖσθε 3401 {V-PNM-2P} τὴν 3588 {T-ASF} πίστιν. 4102 {N-ASF} "
13,8,"Ἰησοῦς 2424 {N-NSM} χριστὸς 5547 {N-NSM} χθὲς 5504 {ADV} καὶ 2532 {CONJ} σήμερον 4594 {ADV} ὁ 3588 {T-NSM} αὐτός, 846 {P-NSM} καὶ 2532 {CONJ} εἰς 1519 {PREP} τοὺς 3588 {T-APM} αἰῶνας. 165 {N-APM} "
13,9,"Διδαχαῖς 1322 {N-DPF} ποικίλαις 4164 {A-DPF} καὶ 2532 {CONJ} ξέναις 3581 {A-DPF} μὴ 3361 {PRT-N} παραφέρεσθε· 3911 {V-PPM-2P} καλὸν 2570 {A-NSN} γὰρ 1063 {CONJ} χάριτι 5485 {N-DSF} βεβαιοῦσθαι 950 {V-PPN} τὴν 3588 {T-ASF} καρδίαν, 2588 {N-ASF} οὐ 3756 {PRT-N} βρώμασιν, 1033 {N-DPN} ἐν 1722 {PREP} οἷς 3739 {R-DPN} οὐκ 3756 {PRT-N} ὠφελήθησαν 5623 {V-API-3P} οἱ 3588 {T-NPM} περιπατήσαντες. 4043 {V-AAP-NPM} "
13,10,"Ἔχομεν 2192 {V-PAI-1P} θυσιαστήριον, 2379 {N-ASN} ἐξ 1537 {PREP} οὗ 3739 {R-GSN} φαγεῖν 5315 {V-2AAN} οὐκ 3756 {PRT-N} ἔχουσιν 2192 {V-PAI-3P} ἐξουσίαν 1849 {N-ASF} οἱ 3588 {T-NPM} τῇ 3588 {T-DSF} σκηνῇ 4633 {N-DSF} λατρεύοντες. 3000 {V-PAP-NPM} "
13,11,"Ὧν 3739 {R-GPN} γὰρ 1063 {CONJ} εἰσφέρεται 1533 {V-PPI-3S} ζῴων 2226 {N-GPN} τὸ 3588 {T-NSN} αἷμα 129 {N-NSN} περὶ 4012 {PREP} ἁμαρτίας 266 {N-GSF} εἰς 1519 {PREP} τὰ 3588 {T-APN} ἅγια 40 {A-APN} διὰ 1223 {PREP} τοῦ 3588 {T-GSM} ἀρχιερέως, 749 {N-GSM} τούτων 3778 {D-GPN} τὰ 3588 {T-NPN} σώματα 4983 {N-NPN} κατακαίεται 2618 {V-PPI-3S} ἔξω 1854 {ADV} τῆς 3588 {T-GSF} παρεμβολῆς. 3925 {N-GSF} "
13,12,"Διὸ 1352 {CONJ} καὶ 2532 {CONJ} Ἰησοῦς, 2424 {N-NSM} ἵνα 2443 {CONJ} ἁγιάσῃ 37 {V-AAS-3S} διὰ 1223 {PREP} τοῦ 3588 {T-GSN} ἰδίου 2398 {A-GSN} αἵματος 129 {N-GSN} τὸν 3588 {T-ASM} λαόν, 2992 {N-ASM} ἔξω 1854 {ADV} τῆς 3588 {T-GSF} πύλης 4439 {N-GSF} ἔπαθεν. 3958 {V-2AAI-3S} "
13,13,"Τοίνυν 5106 {PRT} ἐξερχώμεθα 1831 {V-PNS-1P} πρὸς 4314 {PREP} αὐτὸν 846 {P-ASM} ἔξω 1854 {ADV} τῆς 3588 {T-GSF} παρεμβολῆς, 3925 {N-GSF} τὸν 3588 {T-ASM} ὀνειδισμὸν 3680 {N-ASM} αὐτοῦ 846 {P-GSM} φέροντες. 5342 {V-PAP-NPM} "
13,14,"Οὐ 3756 {PRT-N} γὰρ 1063 {CONJ} ἔχομεν 2192 {V-PAI-1P} ὧδε 5602 {ADV} μένουσαν 3306 {V-PAP-ASF} πόλιν, 4172 {N-ASF} ἀλλὰ 235 {CONJ} τὴν 3588 {T-ASF} μέλλουσαν 3195 {V-PAP-ASF} ἐπιζητοῦμεν. 1934 {V-PAI-1P} "
13,15,"Δι’ 1223 {PREP} αὐτοῦ 846 {P-GSM} οὖν 3767 {CONJ} ἀναφέρωμεν 399 {V-PAS-1P} θυσίαν 2378 {N-ASF} αἰνέσεως 133 {N-GSF} διὰ 1223 {PREP} παντὸς 3956 {A-GSN} τῷ 3588 {T-DSM} θεῷ, 2316 {N-DSM} τοῦτ’ 3778 {D-NSN} ἔστιν, 1510 {V-PAI-3S} καρπὸν 2590 {N-ASM} χειλέων 5491 {N-GPN} ὁμολογούντων 3670 {V-PAP-GPN} τῷ 3588 {T-DSN} ὀνόματι 3686 {N-DSN} αὐτοῦ. 846 {P-GSM} "
13,16,Τῆς 3588 {T-GSF} δὲ 1161 {CONJ} εὐποιΐας 2140 {N-GSF} καὶ 2532 {CONJ} κοινωνίας 2842 {N-GSF} μὴ 3361 {PRT-N} ἐπιλανθάνεσθε· 1950 {V-PNM-2P} τοιαύταις 5108 {D-DPF} γὰρ 1063 {CONJ} θυσίαις 2378 {N-DPF} εὐαρεστεῖται 2100 {V-PPI-3S} ὁ 3588 {T-NSM} θεός. 2316 {N-NSM}
13,17,"Πείθεσθε 3982 {V-PMM-2P} τοῖς 3588 {T-DPM} ἡγουμένοις 2233 {V-PNP-DPM} ὑμῶν, 4771 {P-2GP} καὶ 2532 {CONJ} ὑπείκετε· 5226 {V-PAM-2P} αὐτοὶ 846 {P-NPM} γὰρ 1063 {CONJ} ἀγρυπνοῦσιν 69 {V-PAI-3P} ὑπὲρ 5228 {PREP} τῶν 3588 {T-GPF} ψυχῶν 5590 {N-GPF} ὑμῶν, 4771 {P-2GP} ὡς 5613 {ADV} λόγον 3056 {N-ASM} ἀποδώσοντες· 591 {V-FAP-NPM} ἵνα 2443 {CONJ} μετὰ 3326 {PREP} χαρᾶς 5479 {N-GSF} τοῦτο 3778 {D-ASN} ποιῶσιν, 4160 {V-PAS-3P} καὶ 2532 {CONJ} μὴ 3361 {PRT-N} στενάζοντες· 4727 {V-PAP-NPM} ἀλυσιτελὲς 255 {A-NSN} γὰρ 1063 {CONJ} ὑμῖν 4771 {P-2DP} τοῦτο. 3778 {D-NSN} "
13,18,"Προσεύχεσθε 4336 {V-PNM-2P} περὶ 4012 {PREP} ἡμῶν· 1473 {P-1GP} πεποίθαμεν 3982 {V-2RAI-1P} γὰρ 1063 {CONJ} ὅτι 3754 {CONJ} καλὴν 2570 {A-ASF} συνείδησιν 4893 {N-ASF} ἔχομεν, 2192 {V-PAI-1P} ἐν 1722 {PREP} πᾶσιν 3956 {A-DPN} καλῶς 2573 {ADV} θέλοντες 2309 {V-PAP-NPM} ἀναστρέφεσθαι. 390 {V-PPN} "
13,19,"Περισσοτέρως 4057 {ADV-C} δὲ 1161 {CONJ} παρακαλῶ 3870 {V-PAI-1S} τοῦτο 3778 {D-ASN} ποιῆσαι, 4160 {V-AAN} ἵνα 2443 {CONJ} τάχιον 5032 {ADV-C} ἀποκατασταθῶ 600 {V-APS-1S} ὑμῖν. 4771 {P-2DP} "
13,20,"Ὁ 3588 {T-NSM} δὲ 1161 {CONJ} θεὸς 2316 {N-NSM} τῆς 3588 {T-GSF} εἰρήνης, 1515 {N-GSF} ὁ 3588 {T-NSM} ἀναγαγὼν 321 {V-2AAP-NSM} ἐκ 1537 {PREP} νεκρῶν 3498 {A-GPM} τὸν 3588 {T-ASM} ποιμένα 4166 {N-ASM} τῶν 3588 {T-GPN} προβάτων 4263 {N-GPN} τὸν 3588 {T-ASM} μέγαν 3173 {A-ASM} ἐν 1722 {PREP} αἵματι 129 {N-DSN} διαθήκης 1242 {N-GSF} αἰωνίου, 166 {A-GSF} τὸν 3588 {T-ASM} κύριον 2962 {N-ASM} ἡμῶν 1473 {P-1GP} Ἰησοῦν, 2424 {N-ASM} "
13,21,"καταρτίσαι 2675 {V-AAO-3S} ὑμᾶς 4771 {P-2AP} ἐν 1722 {PREP} παντὶ 3956 {A-DSN} ἔργῳ 2041 {N-DSN} ἀγαθῷ 18 {A-DSN} εἰς 1519 {PREP} τὸ 3588 {T-ASN} ποιῆσαι 4160 {V-AAN} τὸ 3588 {T-ASN} θέλημα 2307 {N-ASN} αὐτοῦ, 846 {P-GSM} ποιῶν 4160 {V-PAP-NSM} ἐν 1722 {PREP} ὑμῖν 4771 {P-2DP} τὸ 3588 {T-ASN} εὐάρεστον 2101 {A-ASN} ἐνώπιον 1799 {PREP} αὐτοῦ, 846 {P-GSM} διὰ 1223 {PREP} Ἰησοῦ 2424 {N-GSM} χριστοῦ· 5547 {N-GSM} ᾧ 3739 {R-DSM} ἡ 3588 {T-NSF} δόξα 1391 {N-NSF} εἰς 1519 {PREP} τοὺς 3588 {T-APM} αἰῶνας 165 {N-APM} τῶν 3588 {T-GPM} αἰώνων. 165 {N-GPM} Ἀμήν. 281 {HEB} "
13,22,"Παρακαλῶ 3870 {V-PAI-1S} δὲ 1161 {CONJ} ὑμᾶς, 4771 {P-2AP} ἀδελφοί, 80 {N-VPM} ἀνέχεσθε 430 {V-PNM-2P} τοῦ 3588 {T-GSM} λόγου 3056 {N-GSM} τῆς 3588 {T-GSF} παρακλήσεως· 3874 {N-GSF} καὶ 2532 {CONJ} γὰρ 1063 {CONJ} διὰ 1223 {PREP} βραχέων 1024 {A-GPN} ἐπέστειλα 1989 {V-AAI-1S} ὑμῖν. 4771 {P-2DP} "
13,23,
13,24,"Ἀσπάσασθε 782 {V-ADM-2P} πάντας 3956 {A-APM} τοὺς 3588 {T-APM} ἡγουμένους 2233 {V-PNP-APM} ὑμῶν, 4771 {P-2GP} καὶ 2532 {CONJ} πάντας 3956 {A-APM} τοὺς 3588 {T-APM} ἁγίους. 40 {A-APM} Ἀσπάζονται 782 {V-PNI-3P} ὑμᾶς 4771 {P-2AP} οἱ 3588 {T-NPM} ἀπὸ 575 {PREP} τῆς 3588 {T-GSF} Ἰταλίας. 2482 {N-GSF} "
13,25,"Ἡ 3588 {T-NSF} χάρις 5485 {N-NSF} μετὰ 3326 {PREP} πάντων 3956 {A-GPM} ὑμῶν. 4771 {P-2GP} Ἀμήν. 281 {HEB} "
